date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:52:01	28964/28964	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:23:43%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4773679348231_rid-20003-ce-def-approved_experts_slovenia-pdf-3-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4773679348231_rid-20003-ce-def-approved_experts_slovenia-pdf-3-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:01	182125/182125	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Nov%202023%2014:15:36%20GMT	https://sz-vit.si/wp-content/uploads/2023/11/8671725932641_zertifikatc-2013281-0-2szvlekaintehnikad.o.oszvit.pdf	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/11/8671725932641_zertifikatc-2013281-0-2szvlekaintehnikad.o.oszvit.pdf	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:01	59555/59555	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:20:45%20GMT	https://sz-vit.si/wp-content/uploads/2023/11/8671725932641_zertifikatc-2013281-0-2szvlekaintehnikad.o.oszvit-pdf-3-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/11/8671725932641_zertifikatc-2013281-0-2szvlekaintehnikad.o.oszvit-pdf-3-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:01	181416/181416	---M--	200	added ('OK')	application/pdf	date:Fri,%2024%20Nov%202023%2014:15:57%20GMT	https://sz-vit.si/wp-content/uploads/2023/11/5904556853174_zertifikatc-2013281-0-1szvlekaintehnikad.o.oszvit.pdf	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/11/5904556853174_zertifikatc-2013281-0-1szvlekaintehnikad.o.oszvit.pdf	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:01	58791/58791	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:20:42%20GMT	https://sz-vit.si/wp-content/uploads/2023/11/5904556853174_zertifikatc-2013281-0-1szvlekaintehnikad.o.oszvit-pdf-3-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/11/5904556853174_zertifikatc-2013281-0-1szvlekaintehnikad.o.oszvit-pdf-3-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:02	182203/182203	---M--	200	added ('OK')	application/pdf	date:Fri,%2015%20Dec%202023%2011:44:32%20GMT	https://sz-vit.si/wp-content/uploads/2023/12/Kompetenzbestatigung-2023-SZ-Vit-Dobova.pdf	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/12/Kompetenzbestatigung-2023-SZ-Vit-Dobova.pdf	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:02	29920/29920	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:44:33%20GMT	https://sz-vit.si/wp-content/uploads/2023/12/Kompetenzbestatigung-2023-SZ-Vit-Dobova-pdf-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/12/Kompetenzbestatigung-2023-SZ-Vit-Dobova-pdf-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:02	174460/174460	---M--	200	added ('OK')	application/pdf	date:Fri,%2015%20Dec%202023%2011:44:39%20GMT	https://sz-vit.si/wp-content/uploads/2023/12/Kompetenzbestatigung-2022-SZ-Vit-Ptuj.pdf	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/12/Kompetenzbestatigung-2022-SZ-Vit-Ptuj.pdf	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:02	24430/24430	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:44:41%20GMT	https://sz-vit.si/wp-content/uploads/2023/12/Kompetenzbestatigung-2022-SZ-Vit-Ptuj-pdf-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/12/Kompetenzbestatigung-2022-SZ-Vit-Ptuj-pdf-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:03	41663/41663	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:23:28%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/7824824885356_ba303-pdf-3-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/7824824885356_ba303-pdf-3-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:03	764591/764591	---M--	200	added ('OK')	application/pdf	date:Thu,%2019%20Oct%202023%2010:44:43%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/7824824885356_ba303.pdf	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/7824824885356_ba303.pdf	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:03	41471/41471	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:23:25%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/6508054320003_ba314-pdf-3-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/6508054320003_ba314-pdf-3-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:03	727236/727236	---M--	200	added ('OK')	application/pdf	date:Thu,%2019%20Oct%202023%2010:44:59%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/6508054320003_ba314.pdf	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/6508054320003_ba314.pdf	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:04	41760/41760	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:23:22%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/3565872822048_ult23-pdf-3-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/3565872822048_ult23-pdf-3-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:04	763553/763553	---M--	200	added ('OK')	application/pdf	date:Thu,%2019%20Oct%202023%2010:45:10%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/3565872822048_ult23.pdf	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/3565872822048_ult23.pdf	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:04	41888/41888	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:23:19%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/5588817799651_ult25-pdf-3-339x480.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/5588817799651_ult25-pdf-3-339x480.jpg	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:04	755074/755074	---M--	200	added ('OK')	application/pdf	date:Thu,%2019%20Oct%202023%2010:45:22%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/5588817799651_ult25.pdf	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/5588817799651_ult25.pdf	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:04	23910/23910	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Feb%202024%2008:50:00%20GMT	https://sz-vit.si/wp-content/uploads/bb-plugin/cache/8676-layout.js?ver=9c2989a0f3065e9a701e7ddf4c61e144	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/bb-plugin/cache/8676-layout89c3.js	(from https://sz-vit.si/o-nas/politika-kakovosti-in-certifikati/)
20:52:07	405496/405496	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Oct%202023%2011:21:48%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/6139116809090_img20210525135923.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/6139116809090_img20210525135923.jpg	(from https://sz-vit.si/novice/)
20:52:07	47847/47847	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2019:52:06%20GMT	https://sz-vit.si/novice/novo-leto-nova-podoba/	C:/My%20Web%20Sites/Slovenia/sz-vit.si/novice/novo-leto-nova-podoba/index.html	(from https://sz-vit.si/novice/)
20:52:09	48152/48152	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2019:52:08%20GMT	https://sz-vit.si/novice/nove-kolesne-dvojice-v-skladu-s-tsi/	C:/My%20Web%20Sites/Slovenia/sz-vit.si/novice/nove-kolesne-dvojice-v-skladu-s-tsi/index.html	(from https://sz-vit.si/novice/)
20:52:09	49281/49281	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2019:52:07%20GMT	https://sz-vit.si/novice/uspesno-opravljena-recertifikacijska-presoja-ecm-po-uredbi-eu-2019-779/	C:/My%20Web%20Sites/Slovenia/sz-vit.si/novice/uspesno-opravljena-recertifikacijska-presoja-ecm-po-uredbi-eu-2019-779/index.html	(from https://sz-vit.si/novice/)
20:52:09	49103/49103	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Mar%202024%2019:52:08%20GMT	https://sz-vit.si/novice/koncana-prva-velika-revizija-na-elektricni-lokomotivi-541/	C:/My%20Web%20Sites/Slovenia/sz-vit.si/novice/koncana-prva-velika-revizija-na-elektricni-lokomotivi-541/index.html	(from https://sz-vit.si/novice/)
20:52:10	292699/292699	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Oct%202023%2010:42:09%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/3854518597891_ecm.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/3854518597891_ecm.jpg	(from https://sz-vit.si/novice/uspesno-opravljena-kontrola-presoja-ecm/)
20:52:10	417452/417452	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Oct%202023%2007:43:56%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/Reference.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/Reference.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:10	5243/5243	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Sep%202023%2013:21:32%20GMT	https://sz-vit.si/wp-content/uploads/2023/09/o7bfqx11.png	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/09/o7bfqx11.png	(from https://sz-vit.si/o-nas/reference/)
20:52:10	18359/18359	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Dec%202023%2011:27:52%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/groupe-cat_logo-640x201.png	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/groupe-cat_logo-640x201.png	(from https://sz-vit.si/o-nas/reference/)
20:52:10	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:10%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/1613717638142_dscn2574.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/1613717638142_dscn2574.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:11	291786/291786	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Oct%202023%2013:20:30%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/1613717638142_dscn2574.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/1613717638142_dscn2574.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:11	12333/12333	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:27:54%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/1613717638142_dscn2574-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/1613717638142_dscn2574-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:11	1876/1876	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Oct%202023%2012:41:41%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/MRCE_logo.png	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/MRCE_logo.png	(from https://sz-vit.si/o-nas/reference/)
20:52:11	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:11%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/207954989333_zel19-0399_cd_lj-moste_cx-l1.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/207954989333_zel19-0399_cd_lj-moste_cx-l1.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:12	4696958/4696958	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Oct%202023%2011:19:29%20GMT	https://sz-vit.si/wp-content/uploads/2021/09/ZEL15-1045_CD-Ptuj_CO.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2021/09/ZEL15-1045_CD-Ptuj_CO.jpg	(from https://sz-vit.si/novice/)
20:52:12	16379/16379	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:27:51%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/207954989333_zel19-0399_cd_lj-moste_cx-l1-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/207954989333_zel19-0399_cd_lj-moste_cx-l1-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:12	331735/331735	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Oct%202023%2013:29:42%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/207954989333_zel19-0399_cd_lj-moste_cx-l1.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/207954989333_zel19-0399_cd_lj-moste_cx-l1.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:12	18040/18040	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Oct%202023%2012:51:10%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/loko-trans_logo.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/loko-trans_logo.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:12	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:12%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/81835426495_dscn4014.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/81835426495_dscn4014.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:13	126623/126623	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:20:30%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/81835426495_dscn4014.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/81835426495_dscn4014.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:13	12544/12544	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:23%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/81835426495_dscn4014-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/81835426495_dscn4014-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:13	1652/1652	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Oct%202023%2012:41:40%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/Slovenske-zeleznice_logo.png	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/Slovenske-zeleznice_logo.png	(from https://sz-vit.si/o-nas/reference/)
20:52:13	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:13%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/6192316193169_zel19-3387_cd_maribor_cx.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/6192316193169_zel19-3387_cd_maribor_cx.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:14	16104/16104	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:22%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/6192316193169_zel19-3387_cd_maribor_cx-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/6192316193169_zel19-3387_cd_maribor_cx-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:14	312043/312043	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:21:10%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/6192316193169_zel19-3387_cd_maribor_cx.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/6192316193169_zel19-3387_cd_maribor_cx.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:14	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:14%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4282315982101_vr3123.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4282315982101_vr3123.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:14	327393/327393	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:21:44%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4282315982101_vr3123.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4282315982101_vr3123.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:14	12079/12079	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:20%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4282315982101_vr3123-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4282315982101_vr3123-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:15	1664/1664	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Oct%202023%2012:41:13%20GMT	https://sz-vit.si/wp-content/uploads/2023/09/Transwaggon-TWA_logo.png	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/09/Transwaggon-TWA_logo.png	(from https://sz-vit.si/o-nas/reference/)
20:52:15	19587/19587	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:27:58%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/railloc_logo-640x192.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/railloc_logo-640x192.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:15	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:15%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/9342544927532_dscn8253.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/9342544927532_dscn8253.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:16	320286/320286	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:22:17%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/9342544927532_dscn8253.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/9342544927532_dscn8253.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:16	13840/13840	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:19%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/9342544927532_dscn8253-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/9342544927532_dscn8253-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:16	9657/9657	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Oct%202023%2012:51:11%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/tegrad_logo.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/tegrad_logo.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:16	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:16%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/1229083580818_20180511_150943.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/1229083580818_20180511_150943.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:17	13591/13591	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:18%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/1229083580818_20180511_150943-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/1229083580818_20180511_150943-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:17	352701/352701	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:22:54%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/1229083580818_20180511_150943.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/1229083580818_20180511_150943.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:17	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:17%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4823097530256_file.jpeg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4823097530256_file.jpeg'	(from https://sz-vit.si/o-nas/reference/)
20:52:18	17006/17006	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:16%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4823097530256_file-270x230.jpeg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4823097530256_file-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:18	373185/373185	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:22:56%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4823097530256_file.jpeg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4823097530256_file.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:18	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:18%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/842324952579_zel19-9322_cd_lj-moste_mk_x.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/842324952579_zel19-9322_cd_lj-moste_mk_x.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:18	328318/328318	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:23:54%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/842324952579_zel19-9322_cd_lj-moste_mk_x.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/842324952579_zel19-9322_cd_lj-moste_mk_x.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:18	17420/17420	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:15%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/842324952579_zel19-9322_cd_lj-moste_mk_x-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/842324952579_zel19-9322_cd_lj-moste_mk_x-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:19	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:19%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/9067264283169_20170516_142333_resized.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/9067264283169_20170516_142333_resized.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:19	148492/148492	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:24:22%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/9067264283169_20170516_142333_resized.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/9067264283169_20170516_142333_resized.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:19	17068/17068	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:14%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/9067264283169_20170516_142333_resized-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/9067264283169_20170516_142333_resized-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:19	17576/17576	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:21:48%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/zeljeznice-republike-srpske_logo-640x287.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/zeljeznice-republike-srpske_logo-640x287.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:20	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:20%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4591751308721_20160209_081242.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4591751308721_20160209_081242.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:20	145617/145617	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:24:50%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4591751308721_20160209_081242.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4591751308721_20160209_081242.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:20	42462/42462	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202023%2011:25:13%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/4591751308721_20160209_081242-270x230.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/4591751308721_20160209_081242-270x230.jpg	(from https://sz-vit.si/o-nas/reference/)
20:52:21	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Mar%202024%2019:52:21%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/6827440555524_img_2336.jpg'	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/6827440555524_img_2336.jpg'	(from https://sz-vit.si/o-nas/reference/)
20:52:21	316451/316451	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2008:25:22%20GMT	https://sz-vit.si/wp-content/uploads/2023/10/6827440555524_img_2336.jpg	C:/My%20Web%20Sites/Slovenia/sz-vit.si/wp-content/uploads/2023/10/6827440555524_img_2336.jpg	(from https://sz-vit.si/o-nas/reference/)
